,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
0,20171031T235100Z,20171101T013258.125000Z,2017-11-01 00:00:00,40.1334,-70.7785
1,20171031T235100Z,20171101T013258.125000Z,2017-11-01 01:00:00,40.1334,-70.7785
2,20171101T004500Z,20171101T022958.125000Z,2017-11-01 02:00:00,40.1334,-70.7785
3,20171101T150300Z,20171101T164458.125000Z,2017-11-01 15:00:00,40.1334,-70.7785
4,20171101T150300Z,20171101T164458.125000Z,2017-11-01 16:00:00,40.1334,-70.7785
5,20171102T135700Z,20171102T153858.125000Z,2017-11-02 14:00:00,40.1334,-70.7785
6,20171102T135700Z,20171102T153858.125000Z,2017-11-02 15:00:00,40.1334,-70.7785
7,20171103T005100Z,20171103T023258.125000Z,2017-11-03 01:00:00,40.1334,-70.7785
8,20171103T005100Z,20171103T023258.125000Z,2017-11-03 02:00:00,40.1334,-70.7785
9,20171103T234200Z,20171104T012358.125000Z,2017-11-04 00:00:00,40.1334,-70.7785
10,20171103T234200Z,20171104T012358.125000Z,2017-11-04 01:00:00,40.1334,-70.7785
11,20171104T140300Z,20171104T154158.125000Z,2017-11-04 14:00:00,40.1334,-70.7785
12,20171104T140300Z,20171104T154158.125000Z,2017-11-04 15:00:00,40.1334,-70.7785
13,20171104T145700Z,20171104T163558.125000Z,2017-11-04 16:00:00,40.1334,-70.7785
14,20171105T234800Z,20171106T012958.125000Z,2017-11-06 00:00:00,40.1334,-70.7785
15,20171105T234800Z,20171106T012958.125000Z,2017-11-06 01:00:00,40.1334,-70.7785
16,20171106T141500Z,20171106T155658.125000Z,2017-11-06 14:00:00,40.1334,-70.7785
17,20171106T141500Z,20171106T155658.125000Z,2017-11-06 15:00:00,40.1334,-70.7785
18,20171106T141500Z,20171106T155658.125000Z,2017-11-06 16:00:00,40.1334,-70.7785
19,20171107T135400Z,20171107T153558.125000Z,2017-11-07 14:00:00,40.1334,-70.7785
20,20171107T135400Z,20171107T153558.125000Z,2017-11-07 15:00:00,40.1334,-70.7785
21,20171108T151500Z,20171108T165358.125000Z,2017-11-08 15:00:00,40.1334,-70.7785
22,20171108T151500Z,20171108T165358.125000Z,2017-11-08 16:00:00,40.1334,-70.7785
23,20171108T233900Z,20171109T012058.125000Z,2017-11-09 01:00:00,40.1334,-70.7785
24,20171109T140000Z,20171109T153858.125000Z,2017-11-09 14:00:00,40.1334,-70.7785
25,20171109T140000Z,20171109T153858.125000Z,2017-11-09 15:00:00,40.1334,-70.7785
26,20171109T145400Z,20171109T163258.125000Z,2017-11-09 16:00:00,40.1334,-70.7785
27,20171110T234200Z,20171111T012658.125000Z,2017-11-11 00:00:00,40.1334,-70.7785
28,20171110T234200Z,20171111T012658.125000Z,2017-11-11 01:00:00,40.1334,-70.7785
29,20171111T141200Z,20171111T155058.125000Z,2017-11-11 14:00:00,40.1334,-70.7785
30,20171111T141200Z,20171111T155058.125000Z,2017-11-11 15:00:00,40.1334,-70.7785
31,20171111T145700Z,20171111T163558.125000Z,2017-11-11 16:00:00,40.1334,-70.7785
32,20171112T135100Z,20171112T152958.125000Z,2017-11-12 14:00:00,40.1334,-70.7785
33,20171112T135100Z,20171112T152958.125000Z,2017-11-12 15:00:00,40.1334,-70.7785
34,20171112T235700Z,20171113T013858.125000Z,2017-11-13 00:00:00,40.1334,-70.7785
35,20171112T235700Z,20171113T013858.125000Z,2017-11-13 01:00:00,40.1334,-70.7785
36,20171113T004200Z,20171113T022658.125000Z,2017-11-13 02:00:00,40.1334,-70.7785
37,20171113T151200Z,20171113T165058.125000Z,2017-11-13 15:00:00,40.1334,-70.7785
38,20171114T135400Z,20171114T153558.125000Z,2017-11-14 14:00:00,40.1334,-70.7785
39,20171114T135400Z,20171114T153558.125000Z,2017-11-14 15:00:00,40.1334,-70.7785
40,20171114T145100Z,20171114T162958.125000Z,2017-11-14 16:00:00,40.1334,-70.7785
41,20171115T005700Z,20171115T023858.125000Z,2017-11-15 01:00:00,40.1334,-70.7785
42,20171115T005700Z,20171115T023858.125000Z,2017-11-15 02:00:00,40.1334,-70.7785
43,20171115T233900Z,20171116T012058.125000Z,2017-11-16 00:00:00,40.1334,-70.7785
44,20171115T233900Z,20171116T012058.125000Z,2017-11-16 01:00:00,40.1334,-70.7785
45,20171116T140900Z,20171116T154758.125000Z,2017-11-16 14:00:00,40.1334,-70.7785
46,20171116T140900Z,20171116T154758.125000Z,2017-11-16 15:00:00,40.1334,-70.7785
