,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
0,20190420T030000Z,20190420T044458.125000Z,2019-04-20 03:00:00,44.6393,-124.304
1,20190420T030000Z,20190420T044458.125000Z,2019-04-20 04:00:00,44.6393,-124.304
2,20190421T030900Z,20190421T045058.125000Z,2019-04-21 03:00:00,44.6393,-124.304
3,20190421T030900Z,20190421T045058.125000Z,2019-04-21 04:00:00,44.6393,-124.304
4,20190421T174800Z,20190421T192958.125000Z,2019-04-21 18:00:00,44.6393,-124.304
5,20190421T174800Z,20190421T192958.125000Z,2019-04-21 19:00:00,44.6393,-124.304
6,20190421T181500Z,20190421T195658.125000Z,2019-04-21 20:00:00,44.6393,-124.304
7,20190422T024800Z,20190422T042958.125000Z,2019-04-22 03:00:00,44.6393,-124.304
8,20190422T024800Z,20190422T042958.125000Z,2019-04-22 04:00:00,44.6393,-124.304
9,20190422T172700Z,20190422T190858.125000Z,2019-04-22 19:00:00,44.6393,-124.304
10,20190423T184800Z,20190423T202958.125000Z,2019-04-23 19:00:00,44.6393,-124.304
11,20190423T184800Z,20190423T202958.125000Z,2019-04-23 20:00:00,44.6393,-124.304
12,20190424T031800Z,20190424T045958.125000Z,2019-04-24 03:00:00,44.6393,-124.304
13,20190424T031800Z,20190424T045958.125000Z,2019-04-24 04:00:00,44.6393,-124.304
14,20190424T031800Z,20190424T045958.125000Z,2019-04-24 05:00:00,44.6393,-124.304
15,20190424T171500Z,20190424T185358.125000Z,2019-04-24 17:00:00,44.6393,-124.304
16,20190424T171500Z,20190424T185358.125000Z,2019-04-24 19:00:00,44.6393,-124.304
17,20190425T183300Z,20190425T201458.125000Z,2019-04-25 19:00:00,44.6393,-124.304
18,20190425T183300Z,20190425T201458.125000Z,2019-04-25 20:00:00,44.6393,-124.304
19,20190426T030300Z,20190426T044758.125000Z,2019-04-26 03:00:00,44.6393,-124.304
20,20190426T030300Z,20190426T044758.125000Z,2019-04-26 04:00:00,44.6393,-124.304
21,20190426T041800Z,20190426T055958.125000Z,2019-04-26 05:00:00,44.6393,-124.304
22,20190426T041800Z,20190426T055958.125000Z,2019-04-26 06:00:00,44.6393,-124.304
23,20190426T174500Z,20190426T192658.125000Z,2019-04-26 18:00:00,44.6393,-124.304
24,20190426T174500Z,20190426T192658.125000Z,2019-04-26 19:00:00,44.6393,-124.304
25,20190426T181200Z,20190426T195358.125000Z,2019-04-26 20:00:00,44.6393,-124.304
26,20190427T024200Z,20190427T042658.125000Z,2019-04-27 03:00:00,44.6393,-124.304
27,20190427T024200Z,20190427T042658.125000Z,2019-04-27 04:00:00,44.6393,-124.304
28,20190427T172400Z,20190427T190558.125000Z,2019-04-27 17:00:00,44.6393,-124.304
29,20190427T172400Z,20190427T190558.125000Z,2019-04-27 19:00:00,44.6393,-124.304
30,20190428T040300Z,20190428T054758.125000Z,2019-04-28 04:00:00,44.6393,-124.304
31,20190428T040300Z,20190428T054758.125000Z,2019-04-28 05:00:00,44.6393,-124.304
32,20190429T031500Z,20190429T045658.125000Z,2019-04-29 04:00:00,44.6393,-124.304
33,20190429T170900Z,20190429T185058.125000Z,2019-04-29 17:00:00,44.6393,-124.304
34,20190429T170900Z,20190429T185058.125000Z,2019-04-29 18:00:00,44.6393,-124.304
35,20190429T170900Z,20190429T185058.125000Z,2019-04-29 19:00:00,44.6393,-124.304
36,20190430T183000Z,20190430T201158.125000Z,2019-04-30 19:00:00,44.6393,-124.304
37,20190430T183000Z,20190430T201158.125000Z,2019-04-30 20:00:00,44.6393,-124.304
38,20190501T030000Z,20190501T044158.125000Z,2019-05-01 03:00:00,44.6393,-124.304
39,20190501T030000Z,20190501T044158.125000Z,2019-05-01 04:00:00,44.6393,-124.304
40,20190501T041500Z,20190501T055658.125000Z,2019-05-01 05:00:00,44.6393,-124.304
41,20190501T041500Z,20190501T055658.125000Z,2019-05-01 06:00:00,44.6393,-124.304
42,20190501T174200Z,20190501T192358.125000Z,2019-05-01 18:00:00,44.6393,-124.304
43,20190501T174200Z,20190501T192358.125000Z,2019-05-01 19:00:00,44.6393,-124.304
44,20190502T023900Z,20190502T042058.125000Z,2019-05-02 03:00:00,44.6393,-124.304
45,20190502T023900Z,20190502T042058.125000Z,2019-05-02 04:00:00,44.6393,-124.304
46,20190503T040000Z,20190503T054158.125000Z,2019-05-03 04:00:00,44.6393,-124.304
47,20190503T040000Z,20190503T054158.125000Z,2019-05-03 05:00:00,44.6393,-124.304
48,20190503T172700Z,20190503T190858.125000Z,2019-05-03 17:00:00,44.6393,-124.304
49,20190503T172700Z,20190503T190858.125000Z,2019-05-03 18:00:00,44.6393,-124.304
50,20190503T172700Z,20190503T190858.125000Z,2019-05-03 19:00:00,44.6393,-124.304
51,20190503T184200Z,20190503T202058.125000Z,2019-05-03 20:00:00,44.6393,-124.304
52,20190504T031200Z,20190504T045358.125000Z,2019-05-04 03:00:00,44.6393,-124.304
53,20190504T031200Z,20190504T045358.125000Z,2019-05-04 04:00:00,44.6393,-124.304
54,20190504T031200Z,20190504T045358.125000Z,2019-05-04 05:00:00,44.6393,-124.304
55,20190504T170600Z,20190504T184758.125000Z,2019-05-04 17:00:00,44.6393,-124.304
56,20190504T170600Z,20190504T184758.125000Z,2019-05-04 18:00:00,44.6393,-124.304
57,20190505T043300Z,20190505T061458.125000Z,2019-05-05 05:00:00,44.6393,-124.304
58,20190505T043300Z,20190505T061458.125000Z,2019-05-05 06:00:00,44.6393,-124.304
59,20190505T182700Z,20190505T200558.125000Z,2019-05-05 18:00:00,44.6393,-124.304
60,20190505T182700Z,20190505T200558.125000Z,2019-05-05 19:00:00,44.6393,-124.304
61,20190505T182700Z,20190505T200558.125000Z,2019-05-05 20:00:00,44.6393,-124.304
62,20190506T025700Z,20190506T043858.125000Z,2019-05-06 03:00:00,44.6393,-124.304
63,20190506T025700Z,20190506T043858.125000Z,2019-05-06 04:00:00,44.6393,-124.304
64,20190506T041200Z,20190506T055358.125000Z,2019-05-06 05:00:00,44.6393,-124.304
65,20190506T041200Z,20190506T055358.125000Z,2019-05-06 06:00:00,44.6393,-124.304
66,20190506T173900Z,20190506T192058.125000Z,2019-05-06 18:00:00,44.6393,-124.304
67,20190506T173900Z,20190506T192058.125000Z,2019-05-06 19:00:00,44.6393,-124.304
68,20190507T190000Z,20190507T203858.125000Z,2019-05-07 19:00:00,44.6393,-124.304
