,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
0,20150823T135400Z,20150823T153258.125000Z,2015-08-23 14:00:00,40.1334,-70.7785
1,20150823T135400Z,20150823T153258.125000Z,2015-08-23 15:00:00,40.1334,-70.7785
2,20150824T000000Z,20150824T014158.125000Z,2015-08-24 00:00:00,40.1334,-70.7785
3,20150824T000000Z,20150824T014158.125000Z,2015-08-24 01:00:00,40.1334,-70.7785
4,20150824T004500Z,20150824T022658.125000Z,2015-08-24 02:00:00,40.1334,-70.7785
5,20150824T151200Z,20150824T165358.125000Z,2015-08-24 15:00:00,40.1334,-70.7785
6,20150824T151200Z,20150824T165358.125000Z,2015-08-24 16:00:00,40.1334,-70.7785
7,20150824T151200Z,20150824T165358.125000Z,2015-08-24 17:00:00,40.1334,-70.7785
8,20150824T233600Z,20150825T012058.125000Z,2015-08-25 00:00:00,40.1334,-70.7785
9,20150824T233600Z,20150825T012058.125000Z,2015-08-25 01:00:00,40.1334,-70.7785
10,20150825T135700Z,20150825T153558.125000Z,2015-08-25 14:00:00,40.1334,-70.7785
11,20150825T135700Z,20150825T153558.125000Z,2015-08-25 15:00:00,40.1334,-70.7785
12,20150825T145100Z,20150825T163258.125000Z,2015-08-25 16:00:00,40.1334,-70.7785
13,20150826T234200Z,20150827T012358.125000Z,2015-08-27 00:00:00,40.1334,-70.7785
14,20150826T234200Z,20150827T012358.125000Z,2015-08-27 01:00:00,40.1334,-70.7785
15,20150827T003900Z,20150827T022058.125000Z,2015-08-27 02:00:00,40.1334,-70.7785
16,20150827T141200Z,20150827T155058.125000Z,2015-08-27 14:00:00,40.1334,-70.7785
17,20150827T141200Z,20150827T155058.125000Z,2015-08-27 15:00:00,40.1334,-70.7785
18,20150827T145700Z,20150827T163558.125000Z,2015-08-27 16:00:00,40.1334,-70.7785
19,20150828T235400Z,20150829T013858.125000Z,2015-08-29 01:00:00,40.1334,-70.7785
20,20150829T141500Z,20150829T155358.125000Z,2015-08-29 15:00:00,40.1334,-70.7785
21,20150830T135400Z,20150830T153258.125000Z,2015-08-30 14:00:00,40.1334,-70.7785
22,20150830T135400Z,20150830T153258.125000Z,2015-08-30 15:00:00,40.1334,-70.7785
23,20150831T000000Z,20150831T014158.125000Z,2015-08-31 01:00:00,40.1334,-70.7785
24,20150831T005400Z,20150831T023858.125000Z,2015-08-31 02:00:00,40.1334,-70.7785
25,20150831T151200Z,20150831T165358.125000Z,2015-08-31 15:00:00,40.1334,-70.7785
26,20150831T151200Z,20150831T165358.125000Z,2015-08-31 16:00:00,40.1334,-70.7785
27,20150831T151200Z,20150831T165358.125000Z,2015-08-31 17:00:00,40.1334,-70.7785
28,20150831T233900Z,20150901T012058.125000Z,2015-09-01 00:00:00,40.1334,-70.7785
29,20150831T233900Z,20150901T012058.125000Z,2015-09-01 01:00:00,40.1334,-70.7785
30,20150901T140600Z,20150901T154758.125000Z,2015-09-01 14:00:00,40.1334,-70.7785
31,20150901T140600Z,20150901T154758.125000Z,2015-09-01 15:00:00,40.1334,-70.7785
32,20150901T145400Z,20150901T163258.125000Z,2015-09-01 16:00:00,40.1334,-70.7785
33,20150902T010000Z,20150902T024158.125000Z,2015-09-02 01:00:00,40.1334,-70.7785
34,20150902T010000Z,20150902T024158.125000Z,2015-09-02 02:00:00,40.1334,-70.7785
35,20150902T235100Z,20150903T013258.125000Z,2015-09-03 00:00:00,40.1334,-70.7785
36,20150902T235100Z,20150903T013258.125000Z,2015-09-03 01:00:00,40.1334,-70.7785
37,20150903T141200Z,20150903T155058.125000Z,2015-09-03 14:00:00,40.1334,-70.7785
38,20150903T141200Z,20150903T155058.125000Z,2015-09-03 15:00:00,40.1334,-70.7785
39,20150903T150600Z,20150903T164458.125000Z,2015-09-03 16:00:00,40.1334,-70.7785
40,20150904T135100Z,20150904T152958.125000Z,2015-09-04 14:00:00,40.1334,-70.7785
41,20150904T135100Z,20150904T152958.125000Z,2015-09-04 15:00:00,40.1334,-70.7785
42,20150904T235700Z,20150905T013858.125000Z,2015-09-05 00:00:00,40.1334,-70.7785
43,20150904T235700Z,20150905T013858.125000Z,2015-09-05 01:00:00,40.1334,-70.7785
44,20150905T005100Z,20150905T023558.125000Z,2015-09-05 02:00:00,40.1334,-70.7785
45,20150905T150900Z,20150905T165058.125000Z,2015-09-05 15:00:00,40.1334,-70.7785
46,20150905T150900Z,20150905T165058.125000Z,2015-09-05 16:00:00,40.1334,-70.7785
47,20150906T140300Z,20150906T154458.125000Z,2015-09-06 14:00:00,40.1334,-70.7785
48,20150906T140300Z,20150906T154458.125000Z,2015-09-06 15:00:00,40.1334,-70.7785
49,20150906T144800Z,20150906T162958.125000Z,2015-09-06 16:00:00,40.1334,-70.7785
50,20150907T005700Z,20150907T023858.125000Z,2015-09-07 01:00:00,40.1334,-70.7785
51,20150907T005700Z,20150907T023858.125000Z,2015-09-07 02:00:00,40.1334,-70.7785
52,20150907T234800Z,20150908T012958.125000Z,2015-09-08 00:00:00,40.1334,-70.7785
53,20150907T234800Z,20150908T012958.125000Z,2015-09-08 01:00:00,40.1334,-70.7785
54,20150908T140900Z,20150908T154758.125000Z,2015-09-08 14:00:00,40.1334,-70.7785
55,20150908T140900Z,20150908T154758.125000Z,2015-09-08 15:00:00,40.1334,-70.7785
56,20150908T150300Z,20150908T164158.125000Z,2015-09-08 16:00:00,40.1334,-70.7785
57,20150909T235100Z,20150910T013558.125000Z,2015-09-10 00:00:00,40.1334,-70.7785
58,20150909T235100Z,20150910T013558.125000Z,2015-09-10 01:00:00,40.1334,-70.7785
59,20150910T004800Z,20150910T022958.125000Z,2015-09-10 02:00:00,40.1334,-70.7785
60,20150910T150600Z,20150910T164458.125000Z,2015-09-10 15:00:00,40.1334,-70.7785
61,20150910T150600Z,20150910T164458.125000Z,2015-09-10 16:00:00,40.1334,-70.7785
62,20150911T140000Z,20150911T153858.125000Z,2015-09-11 14:00:00,40.1334,-70.7785
63,20150911T140000Z,20150911T153858.125000Z,2015-09-11 15:00:00,40.1334,-70.7785
64,20150912T005100Z,20150912T023558.125000Z,2015-09-12 01:00:00,40.1334,-70.7785
65,20150912T005100Z,20150912T023558.125000Z,2015-09-12 02:00:00,40.1334,-70.7785
66,20150913T150000Z,20150913T163858.125000Z,2015-09-13 15:00:00,40.1334,-70.7785
67,20150913T150000Z,20150913T163858.125000Z,2015-09-13 16:00:00,40.1334,-70.7785
68,20150914T234800Z,20150915T012958.125000Z,2015-09-15 00:00:00,40.1334,-70.7785
69,20150914T234800Z,20150915T012958.125000Z,2015-09-15 01:00:00,40.1334,-70.7785
70,20150915T004500Z,20150915T022658.125000Z,2015-09-15 02:00:00,40.1334,-70.7785
71,20150915T141800Z,20150915T155658.125000Z,2015-09-15 14:00:00,40.1334,-70.7785
72,20150915T141800Z,20150915T155658.125000Z,2015-09-15 15:00:00,40.1334,-70.7785
73,20150916T135700Z,20150916T153558.125000Z,2015-09-16 14:00:00,40.1334,-70.7785
74,20150916T135700Z,20150916T153558.125000Z,2015-09-16 15:00:00,40.1334,-70.7785
75,20150917T234200Z,20150918T012358.125000Z,2015-09-18 00:00:00,40.1334,-70.7785
76,20150918T140000Z,20150918T154158.125000Z,2015-09-18 15:00:00,40.1334,-70.7785
77,20150922T000000Z,20150922T014158.125000Z,2015-09-22 00:00:00,40.1334,-70.7785
78,20150922T000000Z,20150922T014158.125000Z,2015-09-22 01:00:00,40.1334,-70.7785
79,20150922T004500Z,20150922T022658.125000Z,2015-09-22 02:00:00,40.1334,-70.7785
80,20150922T151200Z,20150922T165358.125000Z,2015-09-22 15:00:00,40.1334,-70.7785
81,20150922T151200Z,20150922T165358.125000Z,2015-09-22 16:00:00,40.1334,-70.7785
82,20150922T151200Z,20150922T165358.125000Z,2015-09-22 17:00:00,40.1334,-70.7785
83,20150922T233600Z,20150923T012058.125000Z,2015-09-23 00:00:00,40.1334,-70.7785
84,20150922T233600Z,20150923T012058.125000Z,2015-09-23 01:00:00,40.1334,-70.7785
85,20150923T135700Z,20150923T153558.125000Z,2015-09-23 15:00:00,40.1334,-70.7785
86,20150923T145100Z,20150923T163258.125000Z,2015-09-23 16:00:00,40.1334,-70.7785
87,20150924T234200Z,20150925T012358.125000Z,2015-09-25 00:00:00,40.1334,-70.7785
88,20150925T145700Z,20150925T163558.125000Z,2015-09-25 16:00:00,40.1334,-70.7785
89,20150926T235400Z,20150927T013858.125000Z,2015-09-27 00:00:00,40.1334,-70.7785
90,20150927T141500Z,20150927T155358.125000Z,2015-09-27 14:00:00,40.1334,-70.7785
91,20150927T141500Z,20150927T155358.125000Z,2015-09-27 15:00:00,40.1334,-70.7785
92,20150927T141500Z,20150927T155358.125000Z,2015-09-27 16:00:00,40.1334,-70.7785
93,20150928T135400Z,20150928T153258.125000Z,2015-09-28 14:00:00,40.1334,-70.7785
94,20150928T135400Z,20150928T153258.125000Z,2015-09-28 15:00:00,40.1334,-70.7785
95,20150929T000000Z,20150929T014158.125000Z,2015-09-29 01:00:00,40.1334,-70.7785
96,20150929T005400Z,20150929T023858.125000Z,2015-09-29 02:00:00,40.1334,-70.7785
97,20150929T151200Z,20150929T165358.125000Z,2015-09-29 15:00:00,40.1334,-70.7785
98,20150929T151200Z,20150929T165358.125000Z,2015-09-29 16:00:00,40.1334,-70.7785
99,20150929T151200Z,20150929T165358.125000Z,2015-09-29 17:00:00,40.1334,-70.7785
100,20150929T233900Z,20150930T012058.125000Z,2015-09-30 00:00:00,40.1334,-70.7785
101,20150929T233900Z,20150930T012058.125000Z,2015-09-30 01:00:00,40.1334,-70.7785
102,20150930T140600Z,20150930T154758.125000Z,2015-09-30 15:00:00,40.1334,-70.7785
103,20150930T145100Z,20150930T163258.125000Z,2015-09-30 16:00:00,40.1334,-70.7785
104,20151003T235700Z,20151004T013858.125000Z,2015-10-04 00:00:00,40.1334,-70.7785
105,20151003T235700Z,20151004T013858.125000Z,2015-10-04 01:00:00,40.1334,-70.7785
106,20151004T150900Z,20151004T164758.125000Z,2015-10-04 15:00:00,40.1334,-70.7785
107,20151004T150900Z,20151004T164758.125000Z,2015-10-04 16:00:00,40.1334,-70.7785
108,20151004T233300Z,20151005T011758.125000Z,2015-10-05 00:00:00,40.1334,-70.7785
109,20151004T233300Z,20151005T011758.125000Z,2015-10-05 01:00:00,40.1334,-70.7785
110,20151005T140300Z,20151005T154458.125000Z,2015-10-05 14:00:00,40.1334,-70.7785
111,20151005T140300Z,20151005T154458.125000Z,2015-10-05 15:00:00,40.1334,-70.7785
112,20151005T144800Z,20151005T162958.125000Z,2015-10-05 16:00:00,40.1334,-70.7785
