,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
0,20161014T135100Z,20161014T152958.125000Z,2016-10-14 14:00:00,40.1334,-70.7785
1,20161014T135100Z,20161014T152958.125000Z,2016-10-14 15:00:00,40.1334,-70.7785
2,20161014T235700Z,20161015T013858.125000Z,2016-10-15 00:00:00,40.1334,-70.7785
3,20161014T235700Z,20161015T013858.125000Z,2016-10-15 01:00:00,40.1334,-70.7785
4,20161015T005100Z,20161015T023258.125000Z,2016-10-15 02:00:00,40.1334,-70.7785
5,20161015T150900Z,20161015T165058.125000Z,2016-10-15 15:00:00,40.1334,-70.7785
6,20161015T150900Z,20161015T165058.125000Z,2016-10-15 16:00:00,40.1334,-70.7785
7,20161015T233600Z,20161016T011758.125000Z,2016-10-16 00:00:00,40.1334,-70.7785
8,20161015T233600Z,20161016T011758.125000Z,2016-10-16 01:00:00,40.1334,-70.7785
9,20161016T140300Z,20161016T154158.125000Z,2016-10-16 14:00:00,40.1334,-70.7785
10,20161016T140300Z,20161016T154158.125000Z,2016-10-16 15:00:00,40.1334,-70.7785
11,20161016T144800Z,20161016T162958.125000Z,2016-10-16 16:00:00,40.1334,-70.7785
12,20161017T005700Z,20161017T023858.125000Z,2016-10-17 01:00:00,40.1334,-70.7785
13,20161017T005700Z,20161017T023858.125000Z,2016-10-17 02:00:00,40.1334,-70.7785
14,20161017T234800Z,20161018T012958.125000Z,2016-10-18 00:00:00,40.1334,-70.7785
15,20161017T234800Z,20161018T012958.125000Z,2016-10-18 01:00:00,40.1334,-70.7785
16,20161018T140900Z,20161018T154758.125000Z,2016-10-18 14:00:00,40.1334,-70.7785
17,20161018T140900Z,20161018T154758.125000Z,2016-10-18 15:00:00,40.1334,-70.7785
18,20161018T150300Z,20161018T164158.125000Z,2016-10-18 16:00:00,40.1334,-70.7785
19,20161020T150600Z,20161020T164758.125000Z,2016-10-20 15:00:00,40.1334,-70.7785
20,20161020T150600Z,20161020T164758.125000Z,2016-10-20 16:00:00,40.1334,-70.7785
21,20161021T140000Z,20161021T153858.125000Z,2016-10-21 14:00:00,40.1334,-70.7785
22,20161021T140000Z,20161021T153858.125000Z,2016-10-21 15:00:00,40.1334,-70.7785
23,20161022T005400Z,20161022T023558.125000Z,2016-10-22 01:00:00,40.1334,-70.7785
24,20161022T005400Z,20161022T023558.125000Z,2016-10-22 02:00:00,40.1334,-70.7785
25,20161022T234500Z,20161023T012658.125000Z,2016-10-23 00:00:00,40.1334,-70.7785
26,20161022T234500Z,20161023T012658.125000Z,2016-10-23 01:00:00,40.1334,-70.7785
27,20161023T150000Z,20161023T163858.125000Z,2016-10-23 15:00:00,40.1334,-70.7785
28,20161023T150000Z,20161023T163858.125000Z,2016-10-23 16:00:00,40.1334,-70.7785
29,20161024T234800Z,20161025T013258.125000Z,2016-10-25 00:00:00,40.1334,-70.7785
30,20161024T234800Z,20161025T013258.125000Z,2016-10-25 01:00:00,40.1334,-70.7785
31,20161025T004500Z,20161025T022658.125000Z,2016-10-25 02:00:00,40.1334,-70.7785
32,20161025T141800Z,20161025T155658.125000Z,2016-10-25 15:00:00,40.1334,-70.7785
33,20161025T141800Z,20161025T155658.125000Z,2016-10-25 16:00:00,40.1334,-70.7785
34,20161026T135700Z,20161026T153558.125000Z,2016-10-26 14:00:00,40.1334,-70.7785
35,20161026T135700Z,20161026T153558.125000Z,2016-10-26 15:00:00,40.1334,-70.7785
