,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
0,20160513T234200Z,20160514T012358.125000Z,2016-05-14 00:00:00,40.1334,-70.7785
1,20160514T003600Z,20160514T021758.125000Z,2016-05-14 02:00:00,40.1334,-70.7785
2,20160514T140900Z,20160514T154758.125000Z,2016-05-14 14:00:00,40.1334,-70.7785
3,20160514T140900Z,20160514T154758.125000Z,2016-05-14 15:00:00,40.1334,-70.7785
4,20160514T145700Z,20160514T163558.125000Z,2016-05-14 16:00:00,40.1334,-70.7785
5,20160515T235400Z,20160516T013558.125000Z,2016-05-16 00:00:00,40.1334,-70.7785
6,20160516T004200Z,20160516T022358.125000Z,2016-05-16 02:00:00,40.1334,-70.7785
7,20160516T141500Z,20160516T155358.125000Z,2016-05-16 14:00:00,40.1334,-70.7785
8,20160516T141500Z,20160516T155358.125000Z,2016-05-16 15:00:00,40.1334,-70.7785
9,20160516T141500Z,20160516T155358.125000Z,2016-05-16 16:00:00,40.1334,-70.7785
10,20160517T135400Z,20160517T153558.125000Z,2016-05-17 14:00:00,40.1334,-70.7785
11,20160517T135400Z,20160517T153558.125000Z,2016-05-17 15:00:00,40.1334,-70.7785
12,20160518T000000Z,20160518T014158.125000Z,2016-05-18 00:00:00,40.1334,-70.7785
13,20160518T151500Z,20160518T165358.125000Z,2016-05-18 16:00:00,40.1334,-70.7785
14,20160518T151500Z,20160518T165358.125000Z,2016-05-18 17:00:00,40.1334,-70.7785
15,20160518T233900Z,20160519T012058.125000Z,2016-05-19 00:00:00,40.1334,-70.7785
16,20160519T140600Z,20160519T154458.125000Z,2016-05-19 14:00:00,40.1334,-70.7785
17,20160519T140600Z,20160519T154458.125000Z,2016-05-19 15:00:00,40.1334,-70.7785
18,20160519T145400Z,20160519T163258.125000Z,2016-05-19 16:00:00,40.1334,-70.7785
19,20160520T010000Z,20160520T024158.125000Z,2016-05-20 02:00:00,40.1334,-70.7785
20,20160520T235100Z,20160521T013258.125000Z,2016-05-21 00:00:00,40.1334,-70.7785
21,20160521T141200Z,20160521T155058.125000Z,2016-05-21 14:00:00,40.1334,-70.7785
22,20160521T141200Z,20160521T155058.125000Z,2016-05-21 15:00:00,40.1334,-70.7785
23,20160521T141200Z,20160521T155058.125000Z,2016-05-21 16:00:00,40.1334,-70.7785
