,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
0,20170609T150600Z,20170609T164458.125000Z,2017-06-09 15:00:00,40.1334,-70.7785
1,20170609T150600Z,20170609T164458.125000Z,2017-06-09 16:00:00,40.1334,-70.7785
2,20170610T140000Z,20170610T153858.125000Z,2017-06-10 14:00:00,40.1334,-70.7785
3,20170610T140000Z,20170610T153858.125000Z,2017-06-10 15:00:00,40.1334,-70.7785
4,20170611T005100Z,20170611T023558.125000Z,2017-06-11 01:00:00,40.1334,-70.7785
5,20170611T005100Z,20170611T023558.125000Z,2017-06-11 02:00:00,40.1334,-70.7785
6,20170611T234500Z,20170612T012658.125000Z,2017-06-12 00:00:00,40.1334,-70.7785
7,20170611T234500Z,20170612T012658.125000Z,2017-06-12 01:00:00,40.1334,-70.7785
8,20170612T140300Z,20170612T154458.125000Z,2017-06-12 14:00:00,40.1334,-70.7785
9,20170612T140300Z,20170612T154458.125000Z,2017-06-12 15:00:00,40.1334,-70.7785
10,20170612T145700Z,20170612T163858.125000Z,2017-06-12 16:00:00,40.1334,-70.7785
11,20170613T234800Z,20170614T012958.125000Z,2017-06-14 00:00:00,40.1334,-70.7785
12,20170613T234800Z,20170614T012958.125000Z,2017-06-14 01:00:00,40.1334,-70.7785
13,20170614T004500Z,20170614T022658.125000Z,2017-06-14 02:00:00,40.1334,-70.7785
14,20170614T141800Z,20170614T155658.125000Z,2017-06-14 14:00:00,40.1334,-70.7785
15,20170614T141800Z,20170614T155658.125000Z,2017-06-14 15:00:00,40.1334,-70.7785
16,20170614T141800Z,20170614T155658.125000Z,2017-06-14 16:00:00,40.1334,-70.7785
17,20170615T135700Z,20170615T153558.125000Z,2017-06-15 14:00:00,40.1334,-70.7785
18,20170615T135700Z,20170615T153558.125000Z,2017-06-15 15:00:00,40.1334,-70.7785
19,20170616T000000Z,20170616T014458.125000Z,2017-06-16 00:00:00,40.1334,-70.7785
20,20170616T000000Z,20170616T014458.125000Z,2017-06-16 01:00:00,40.1334,-70.7785
21,20170616T004800Z,20170616T023258.125000Z,2017-06-16 02:00:00,40.1334,-70.7785
22,20170616T151500Z,20170616T165358.125000Z,2017-06-16 15:00:00,40.1334,-70.7785
23,20170616T151500Z,20170616T165358.125000Z,2017-06-16 16:00:00,40.1334,-70.7785
24,20170616T151500Z,20170616T165358.125000Z,2017-06-16 17:00:00,40.1334,-70.7785
25,20170616T233900Z,20170617T012358.125000Z,2017-06-17 00:00:00,40.1334,-70.7785
26,20170616T233900Z,20170617T012358.125000Z,2017-06-17 01:00:00,40.1334,-70.7785
27,20170618T010300Z,20170618T024458.125000Z,2017-06-18 01:00:00,40.1334,-70.7785
28,20170618T010300Z,20170618T024458.125000Z,2017-06-18 02:00:00,40.1334,-70.7785
29,20170618T234500Z,20170619T012658.125000Z,2017-06-19 00:00:00,40.1334,-70.7785
30,20170618T234500Z,20170619T012658.125000Z,2017-06-19 01:00:00,40.1334,-70.7785
31,20170619T003900Z,20170619T022358.125000Z,2017-06-19 02:00:00,40.1334,-70.7785
32,20170619T141200Z,20170619T155358.125000Z,2017-06-19 14:00:00,40.1334,-70.7785
33,20170619T141200Z,20170619T155358.125000Z,2017-06-19 15:00:00,40.1334,-70.7785
34,20170619T141200Z,20170619T155358.125000Z,2017-06-19 16:00:00,40.1334,-70.7785
35,20170620T135400Z,20170620T153258.125000Z,2017-06-20 14:00:00,40.1334,-70.7785
36,20170620T135400Z,20170620T153258.125000Z,2017-06-20 15:00:00,40.1334,-70.7785
37,20170621T004500Z,20170621T022658.125000Z,2017-06-21 02:00:00,40.1334,-70.7785
38,20170621T151200Z,20170621T165058.125000Z,2017-06-21 15:00:00,40.1334,-70.7785
39,20170621T151200Z,20170621T165058.125000Z,2017-06-21 16:00:00,40.1334,-70.7785
40,20170621T233600Z,20170622T011758.125000Z,2017-06-22 00:00:00,40.1334,-70.7785
41,20170621T233600Z,20170622T011758.125000Z,2017-06-22 01:00:00,40.1334,-70.7785
42,20170623T005700Z,20170623T024158.125000Z,2017-06-23 01:00:00,40.1334,-70.7785
43,20170623T005700Z,20170623T024158.125000Z,2017-06-23 02:00:00,40.1334,-70.7785
44,20170623T234200Z,20170624T012358.125000Z,2017-06-24 00:00:00,40.1334,-70.7785
45,20170623T234200Z,20170624T012358.125000Z,2017-06-24 01:00:00,40.1334,-70.7785
46,20170624T003600Z,20170624T022058.125000Z,2017-06-24 02:00:00,40.1334,-70.7785
47,20170624T140900Z,20170624T155058.125000Z,2017-06-24 14:00:00,40.1334,-70.7785
48,20170624T140900Z,20170624T155058.125000Z,2017-06-24 15:00:00,40.1334,-70.7785
49,20170624T145700Z,20170624T163558.125000Z,2017-06-24 16:00:00,40.1334,-70.7785
50,20170626T004200Z,20170626T022358.125000Z,2017-06-26 02:00:00,40.1334,-70.7785
51,20170627T135400Z,20170627T153258.125000Z,2017-06-27 14:00:00,40.1334,-70.7785
52,20170627T135400Z,20170627T153258.125000Z,2017-06-27 15:00:00,40.1334,-70.7785
53,20170628T000000Z,20170628T014158.125000Z,2017-06-28 01:00:00,40.1334,-70.7785
54,20170628T005400Z,20170628T023558.125000Z,2017-06-28 02:00:00,40.1334,-70.7785
55,20170628T151200Z,20170628T165358.125000Z,2017-06-28 15:00:00,40.1334,-70.7785
56,20170628T151200Z,20170628T165358.125000Z,2017-06-28 17:00:00,40.1334,-70.7785
57,20170629T140600Z,20170629T154458.125000Z,2017-06-29 14:00:00,40.1334,-70.7785
58,20170629T140600Z,20170629T154458.125000Z,2017-06-29 15:00:00,40.1334,-70.7785
59,20170629T145100Z,20170629T163258.125000Z,2017-06-29 16:00:00,40.1334,-70.7785
60,20170630T010000Z,20170630T024158.125000Z,2017-06-30 01:00:00,40.1334,-70.7785
61,20170630T010000Z,20170630T024158.125000Z,2017-06-30 02:00:00,40.1334,-70.7785
62,20170630T235100Z,20170701T013258.125000Z,2017-07-01 00:00:00,40.1334,-70.7785
63,20170630T235100Z,20170701T013258.125000Z,2017-07-01 01:00:00,40.1334,-70.7785
64,20170701T003900Z,20170701T022058.125000Z,2017-07-01 02:00:00,40.1334,-70.7785
65,20170701T141200Z,20170701T155058.125000Z,2017-07-01 14:00:00,40.1334,-70.7785
66,20170701T141200Z,20170701T155058.125000Z,2017-07-01 15:00:00,40.1334,-70.7785
67,20170701T150600Z,20170701T164458.125000Z,2017-07-01 16:00:00,40.1334,-70.7785
68,20170702T135100Z,20170702T152958.125000Z,2017-07-02 14:00:00,40.1334,-70.7785
69,20170702T135100Z,20170702T152958.125000Z,2017-07-02 15:00:00,40.1334,-70.7785
70,20170702T235400Z,20170703T013858.125000Z,2017-07-03 00:00:00,40.1334,-70.7785
71,20170702T235400Z,20170703T013858.125000Z,2017-07-03 01:00:00,40.1334,-70.7785
72,20170703T005100Z,20170703T023258.125000Z,2017-07-03 02:00:00,40.1334,-70.7785
73,20170703T150900Z,20170703T164758.125000Z,2017-07-03 16:00:00,40.1334,-70.7785
74,20170703T233300Z,20170704T011758.125000Z,2017-07-04 00:00:00,40.1334,-70.7785
75,20170703T233300Z,20170704T011758.125000Z,2017-07-04 01:00:00,40.1334,-70.7785
76,20170704T144800Z,20170704T162958.125000Z,2017-07-04 16:00:00,40.1334,-70.7785
77,20170705T005700Z,20170705T023858.125000Z,2017-07-05 01:00:00,40.1334,-70.7785
78,20170705T005700Z,20170705T023858.125000Z,2017-07-05 02:00:00,40.1334,-70.7785
79,20170705T234800Z,20170706T012958.125000Z,2017-07-06 00:00:00,40.1334,-70.7785
80,20170705T234800Z,20170706T012958.125000Z,2017-07-06 01:00:00,40.1334,-70.7785
81,20170706T003300Z,20170706T021758.125000Z,2017-07-06 02:00:00,40.1334,-70.7785
82,20170706T140600Z,20170706T154758.125000Z,2017-07-06 14:00:00,40.1334,-70.7785
83,20170706T140600Z,20170706T154758.125000Z,2017-07-06 15:00:00,40.1334,-70.7785
84,20170706T150000Z,20170706T164158.125000Z,2017-07-06 16:00:00,40.1334,-70.7785
85,20170707T235100Z,20170708T013558.125000Z,2017-07-08 00:00:00,40.1334,-70.7785
86,20170707T235100Z,20170708T013558.125000Z,2017-07-08 01:00:00,40.1334,-70.7785
87,20170708T004800Z,20170708T022958.125000Z,2017-07-08 02:00:00,40.1334,-70.7785
88,20170708T150600Z,20170708T164458.125000Z,2017-07-08 15:00:00,40.1334,-70.7785
89,20170708T150600Z,20170708T164458.125000Z,2017-07-08 16:00:00,40.1334,-70.7785
90,20170709T140000Z,20170709T153858.125000Z,2017-07-09 14:00:00,40.1334,-70.7785
91,20170709T140000Z,20170709T153858.125000Z,2017-07-09 15:00:00,40.1334,-70.7785
92,20170710T005100Z,20170710T023558.125000Z,2017-07-10 01:00:00,40.1334,-70.7785
93,20170710T005100Z,20170710T023558.125000Z,2017-07-10 02:00:00,40.1334,-70.7785
94,20170710T234500Z,20170711T012658.125000Z,2017-07-11 00:00:00,40.1334,-70.7785
95,20170710T234500Z,20170711T012658.125000Z,2017-07-11 01:00:00,40.1334,-70.7785
96,20170711T140300Z,20170711T154458.125000Z,2017-07-11 14:00:00,40.1334,-70.7785
97,20170711T140300Z,20170711T154458.125000Z,2017-07-11 15:00:00,40.1334,-70.7785
98,20170711T145700Z,20170711T163858.125000Z,2017-07-11 16:00:00,40.1334,-70.7785
99,20170712T234800Z,20170713T012958.125000Z,2017-07-13 00:00:00,40.1334,-70.7785
100,20170712T234800Z,20170713T012958.125000Z,2017-07-13 01:00:00,40.1334,-70.7785
101,20170713T004500Z,20170713T022658.125000Z,2017-07-13 02:00:00,40.1334,-70.7785
102,20170713T141500Z,20170713T155658.125000Z,2017-07-13 14:00:00,40.1334,-70.7785
103,20170713T141500Z,20170713T155658.125000Z,2017-07-13 16:00:00,40.1334,-70.7785
104,20170714T135700Z,20170714T153558.125000Z,2017-07-14 14:00:00,40.1334,-70.7785
105,20170714T135700Z,20170714T153558.125000Z,2017-07-14 15:00:00,40.1334,-70.7785
