,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
0,20130529T220000Z,20130529T234158.125000Z,2013-05-29 22:00:00,24.5837,38.0
1,20130530T113600Z,20130530T131458.125000Z,2013-05-30 12:00:00,24.5837,38.0
2,20130530T113600Z,20130530T131458.125000Z,2013-05-30 13:00:00,24.5837,38.0
3,20130531T230000Z,20130601T004158.125000Z,2013-06-01 00:00:00,24.5837,38.0
4,20130601T123300Z,20130601T141458.125000Z,2013-06-01 13:00:00,24.5837,38.0
5,20130601T123300Z,20130601T141458.125000Z,2013-06-01 14:00:00,24.5837,38.0
6,20130603T115400Z,20130603T133258.125000Z,2013-06-03 12:00:00,24.5837,38.0
7,20130603T115400Z,20130603T133258.125000Z,2013-06-03 13:00:00,24.5837,38.0
8,20130603T215400Z,20130603T233558.125000Z,2013-06-03 22:00:00,24.5837,38.0
9,20130603T215400Z,20130603T233558.125000Z,2013-06-03 23:00:00,24.5837,38.0
10,20130605T225400Z,20130606T003858.125000Z,2013-06-05 23:00:00,24.5837,38.0
11,20130605T225400Z,20130606T003858.125000Z,2013-06-06 00:00:00,24.5837,38.0
12,20130606T123000Z,20130606T141158.125000Z,2013-06-06 12:00:00,24.5837,38.0
13,20130606T123000Z,20130606T141158.125000Z,2013-06-06 14:00:00,24.5837,38.0
14,20130608T114800Z,20130608T132958.125000Z,2013-06-08 12:00:00,24.5837,38.0
15,20130608T114800Z,20130608T132958.125000Z,2013-06-08 13:00:00,24.5837,38.0
16,20130608T215100Z,20130608T233258.125000Z,2013-06-08 22:00:00,24.5837,38.0
17,20130608T215100Z,20130608T233258.125000Z,2013-06-08 23:00:00,24.5837,38.0
18,20130610T225100Z,20130611T003258.125000Z,2013-06-10 23:00:00,24.5837,38.0
19,20130610T225100Z,20130611T003258.125000Z,2013-06-11 00:00:00,24.5837,38.0
20,20130611T122700Z,20130611T140558.125000Z,2013-06-11 12:00:00,24.5837,38.0
21,20130611T122700Z,20130611T140558.125000Z,2013-06-11 13:00:00,24.5837,38.0
22,20130611T122700Z,20130611T140558.125000Z,2013-06-11 14:00:00,24.5837,38.0
23,20130612T220900Z,20130612T235058.125000Z,2013-06-12 23:00:00,24.5837,38.0
24,20130613T114500Z,20130613T132658.125000Z,2013-06-13 12:00:00,24.5837,38.0
25,20130613T114500Z,20130613T132658.125000Z,2013-06-13 13:00:00,24.5837,38.0
26,20130615T124500Z,20130615T142358.125000Z,2013-06-15 13:00:00,24.5837,38.0
27,20130615T124500Z,20130615T142358.125000Z,2013-06-15 14:00:00,24.5837,38.0
28,20130615T224800Z,20130616T002958.125000Z,2013-06-15 23:00:00,24.5837,38.0
29,20130615T224800Z,20130616T002958.125000Z,2013-06-16 00:00:00,24.5837,38.0
30,20130616T122400Z,20130616T140258.125000Z,2013-06-16 13:00:00,24.5837,38.0
31,20130616T122400Z,20130616T140258.125000Z,2013-06-16 14:00:00,24.5837,38.0
32,20130617T220600Z,20130617T234758.125000Z,2013-06-17 22:00:00,24.5837,38.0
33,20130617T220600Z,20130617T234758.125000Z,2013-06-17 23:00:00,24.5837,38.0
34,20130618T114200Z,20130618T132058.125000Z,2013-06-18 12:00:00,24.5837,38.0
35,20130618T114200Z,20130618T132058.125000Z,2013-06-18 13:00:00,24.5837,38.0
36,20130620T124200Z,20130620T142058.125000Z,2013-06-20 13:00:00,24.5837,38.0
37,20130620T124200Z,20130620T142058.125000Z,2013-06-20 14:00:00,24.5837,38.0
38,20130620T224500Z,20130621T002658.125000Z,2013-06-20 23:00:00,24.5837,38.0
39,20130620T224500Z,20130621T002658.125000Z,2013-06-21 00:00:00,24.5837,38.0
40,20130622T220300Z,20130622T234458.125000Z,2013-06-22 22:00:00,24.5837,38.0
41,20130622T220300Z,20130622T234458.125000Z,2013-06-22 23:00:00,24.5837,38.0
42,20130624T230300Z,20130625T004458.125000Z,2013-06-24 23:00:00,24.5837,38.0
43,20130624T230300Z,20130625T004458.125000Z,2013-06-25 00:00:00,24.5837,38.0
44,20130625T123900Z,20130625T141758.125000Z,2013-06-25 14:00:00,24.5837,38.0
45,20130625T224200Z,20130626T002358.125000Z,2013-06-26 00:00:00,24.5837,38.0
46,20130627T220000Z,20130627T234158.125000Z,2013-06-27 23:00:00,24.5837,38.0
47,20130628T113600Z,20130628T131458.125000Z,2013-06-28 12:00:00,24.5837,38.0
48,20130628T113600Z,20130628T131458.125000Z,2013-06-28 13:00:00,24.5837,38.0
49,20130629T230000Z,20130630T004158.125000Z,2013-06-29 23:00:00,24.5837,38.0
50,20130629T230000Z,20130630T004158.125000Z,2013-06-30 00:00:00,24.5837,38.0
51,20130630T123300Z,20130630T141458.125000Z,2013-06-30 12:00:00,24.5837,38.0
52,20130630T123300Z,20130630T141458.125000Z,2013-06-30 13:00:00,24.5837,38.0
53,20130630T123300Z,20130630T141458.125000Z,2013-06-30 14:00:00,24.5837,38.0
54,20130702T115400Z,20130702T133258.125000Z,2013-07-02 12:00:00,24.5837,38.0
55,20130702T115400Z,20130702T133258.125000Z,2013-07-02 13:00:00,24.5837,38.0
56,20130702T215400Z,20130702T233558.125000Z,2013-07-02 22:00:00,24.5837,38.0
57,20130704T225400Z,20130705T003858.125000Z,2013-07-04 23:00:00,24.5837,38.0
58,20130704T225400Z,20130705T003858.125000Z,2013-07-05 00:00:00,24.5837,38.0
59,20130705T123000Z,20130705T141158.125000Z,2013-07-05 12:00:00,24.5837,38.0
60,20130705T123000Z,20130705T141158.125000Z,2013-07-05 13:00:00,24.5837,38.0
61,20130705T123000Z,20130705T141158.125000Z,2013-07-05 14:00:00,24.5837,38.0
62,20130707T114800Z,20130707T132958.125000Z,2013-07-07 12:00:00,24.5837,38.0
63,20130707T114800Z,20130707T132958.125000Z,2013-07-07 13:00:00,24.5837,38.0
64,20130707T215100Z,20130707T233258.125000Z,2013-07-07 22:00:00,24.5837,38.0
65,20130707T215100Z,20130707T233258.125000Z,2013-07-07 23:00:00,24.5837,38.0
66,20130709T225100Z,20130710T003258.125000Z,2013-07-09 23:00:00,24.5837,38.0
67,20130709T225100Z,20130710T003258.125000Z,2013-07-10 00:00:00,24.5837,38.0
68,20130710T122700Z,20130710T140558.125000Z,2013-07-10 12:00:00,24.5837,38.0
69,20130710T122700Z,20130710T140558.125000Z,2013-07-10 14:00:00,24.5837,38.0
70,20130712T114500Z,20130712T132658.125000Z,2013-07-12 12:00:00,24.5837,38.0
71,20130712T114500Z,20130712T132658.125000Z,2013-07-12 13:00:00,24.5837,38.0
72,20130714T124500Z,20130714T142358.125000Z,2013-07-14 13:00:00,24.5837,38.0
73,20130714T124500Z,20130714T142358.125000Z,2013-07-14 14:00:00,24.5837,38.0
74,20130714T224800Z,20130715T002958.125000Z,2013-07-14 23:00:00,24.5837,38.0
75,20130715T122400Z,20130715T140258.125000Z,2013-07-15 12:00:00,24.5837,38.0
76,20130715T122400Z,20130715T140258.125000Z,2013-07-15 13:00:00,24.5837,38.0
77,20130715T122400Z,20130715T140258.125000Z,2013-07-15 14:00:00,24.5837,38.0
78,20130716T220600Z,20130716T234758.125000Z,2013-07-16 22:00:00,24.5837,38.0
79,20130717T114200Z,20130717T132058.125000Z,2013-07-17 12:00:00,24.5837,38.0
80,20130717T114200Z,20130717T132058.125000Z,2013-07-17 13:00:00,24.5837,38.0
81,20130719T124200Z,20130719T142058.125000Z,2013-07-19 13:00:00,24.5837,38.0
82,20130719T124200Z,20130719T142058.125000Z,2013-07-19 14:00:00,24.5837,38.0
83,20130719T224500Z,20130720T002658.125000Z,2013-07-19 23:00:00,24.5837,38.0
84,20130719T224500Z,20130720T002658.125000Z,2013-07-20 00:00:00,24.5837,38.0
