,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
0,20161005T033000Z,20161005T051158.125000Z,2016-10-05 04:00:00,44.6393,-124.304
1,20161005T033000Z,20161005T051158.125000Z,2016-10-05 05:00:00,44.6393,-124.304
2,20161005T042400Z,20161005T060558.125000Z,2016-10-05 06:00:00,44.6393,-124.304
3,20161005T175100Z,20161005T193258.125000Z,2016-10-05 18:00:00,44.6393,-124.304
4,20161005T175100Z,20161005T193258.125000Z,2016-10-05 19:00:00,44.6393,-124.304
5,20161005T183600Z,20161005T201758.125000Z,2016-10-05 20:00:00,44.6393,-124.304
6,20161006T030900Z,20161006T045058.125000Z,2016-10-06 03:00:00,44.6393,-124.304
7,20161006T030900Z,20161006T045058.125000Z,2016-10-06 04:00:00,44.6393,-124.304
8,20161006T030900Z,20161006T045058.125000Z,2016-10-06 05:00:00,44.6393,-124.304
9,20161006T173000Z,20161006T191158.125000Z,2016-10-06 17:00:00,44.6393,-124.304
10,20161006T173000Z,20161006T191158.125000Z,2016-10-06 18:00:00,44.6393,-124.304
11,20161006T173000Z,20161006T191158.125000Z,2016-10-06 19:00:00,44.6393,-124.304
12,20161007T043000Z,20161007T061158.125000Z,2016-10-07 04:00:00,44.6393,-124.304
13,20161007T043000Z,20161007T061158.125000Z,2016-10-07 05:00:00,44.6393,-124.304
14,20161007T043000Z,20161007T061158.125000Z,2016-10-07 06:00:00,44.6393,-124.304
15,20161007T185100Z,20161007T202958.125000Z,2016-10-07 19:00:00,44.6393,-124.304
16,20161007T185100Z,20161007T202958.125000Z,2016-10-07 20:00:00,44.6393,-124.304
17,20161008T032100Z,20161008T050258.125000Z,2016-10-08 03:00:00,44.6393,-124.304
18,20161008T032100Z,20161008T050258.125000Z,2016-10-08 04:00:00,44.6393,-124.304
19,20161008T032100Z,20161008T050258.125000Z,2016-10-08 05:00:00,44.6393,-124.304
20,20161008T040900Z,20161008T055058.125000Z,2016-10-08 06:00:00,44.6393,-124.304
21,20161008T173600Z,20161008T191458.125000Z,2016-10-08 18:00:00,44.6393,-124.304
22,20161008T173600Z,20161008T191458.125000Z,2016-10-08 19:00:00,44.6393,-124.304
23,20161009T185400Z,20161009T203558.125000Z,2016-10-09 20:00:00,44.6393,-124.304
24,20161010T032700Z,20161010T050858.125000Z,2016-10-10 03:00:00,44.6393,-124.304
25,20161010T032700Z,20161010T050858.125000Z,2016-10-10 04:00:00,44.6393,-124.304
26,20161010T032700Z,20161010T050858.125000Z,2016-10-10 05:00:00,44.6393,-124.304
27,20161010T042100Z,20161010T060258.125000Z,2016-10-10 06:00:00,44.6393,-124.304
