,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
99,20181018T171200Z,20181018T185358.125000Z,2018-10-18 17:00:00,44.6393,-124.304
100,20181018T171200Z,20181018T185358.125000Z,2018-10-18 18:00:00,44.6393,-124.304
101,20181018T171200Z,20181018T185358.125000Z,2018-10-18 19:00:00,44.6393,-124.304
102,20181019T042700Z,20181019T060858.125000Z,2018-10-19 04:00:00,44.6393,-124.304
103,20181019T042700Z,20181019T060858.125000Z,2018-10-19 05:00:00,44.6393,-124.304
104,20181019T042700Z,20181019T060858.125000Z,2018-10-19 06:00:00,44.6393,-124.304
105,20181019T183300Z,20181019T201158.125000Z,2018-10-19 19:00:00,44.6393,-124.304
106,20181019T183300Z,20181019T201158.125000Z,2018-10-19 20:00:00,44.6393,-124.304
107,20181020T030300Z,20181020T044458.125000Z,2018-10-20 03:00:00,44.6393,-124.304
108,20181020T030300Z,20181020T044458.125000Z,2018-10-20 04:00:00,44.6393,-124.304
109,20181020T040600Z,20181020T054758.125000Z,2018-10-20 05:00:00,44.6393,-124.304
110,20181020T173300Z,20181020T191458.125000Z,2018-10-20 19:00:00,44.6393,-124.304
111,20181021T185400Z,20181021T203258.125000Z,2018-10-21 19:00:00,44.6393,-124.304
112,20181021T185400Z,20181021T203258.125000Z,2018-10-21 20:00:00,44.6393,-124.304
113,20181022T032400Z,20181022T050558.125000Z,2018-10-22 03:00:00,44.6393,-124.304
114,20181022T032400Z,20181022T050558.125000Z,2018-10-22 04:00:00,44.6393,-124.304
115,20181022T032400Z,20181022T050558.125000Z,2018-10-22 05:00:00,44.6393,-124.304
116,20181022T173000Z,20181022T190858.125000Z,2018-10-22 18:00:00,44.6393,-124.304
117,20181022T173000Z,20181022T190858.125000Z,2018-10-22 19:00:00,44.6393,-124.304
118,20181022T183300Z,20181022T201158.125000Z,2018-10-22 20:00:00,44.6393,-124.304
119,20181023T030300Z,20181023T044458.125000Z,2018-10-23 04:00:00,44.6393,-124.304
120,20181024T042400Z,20181024T060558.125000Z,2018-10-24 04:00:00,44.6393,-124.304
121,20181024T042400Z,20181024T060558.125000Z,2018-10-24 05:00:00,44.6393,-124.304
122,20181024T042400Z,20181024T060558.125000Z,2018-10-24 06:00:00,44.6393,-124.304
123,20181024T175100Z,20181024T192958.125000Z,2018-10-24 18:00:00,44.6393,-124.304
124,20181024T175100Z,20181024T192958.125000Z,2018-10-24 19:00:00,44.6393,-124.304
125,20181024T182700Z,20181024T200858.125000Z,2018-10-24 20:00:00,44.6393,-124.304
126,20181025T030000Z,20181025T044158.125000Z,2018-10-25 03:00:00,44.6393,-124.304
127,20181025T030000Z,20181025T044158.125000Z,2018-10-25 04:00:00,44.6393,-124.304
128,20181025T173000Z,20181025T190858.125000Z,2018-10-25 17:00:00,44.6393,-124.304
129,20181025T173000Z,20181025T190858.125000Z,2018-10-25 18:00:00,44.6393,-124.304
130,20181025T173000Z,20181025T190858.125000Z,2018-10-25 19:00:00,44.6393,-124.304
131,20181027T172700Z,20181027T190558.125000Z,2018-10-27 17:00:00,44.6393,-124.304
132,20181027T172700Z,20181027T190558.125000Z,2018-10-27 18:00:00,44.6393,-124.304
133,20181027T172700Z,20181027T190558.125000Z,2018-10-27 19:00:00,44.6393,-124.304
134,20181029T031500Z,20181029T045958.125000Z,2018-10-29 03:00:00,44.6393,-124.304
135,20181029T031500Z,20181029T045958.125000Z,2018-10-29 04:00:00,44.6393,-124.304
136,20181029T042100Z,20181029T060258.125000Z,2018-10-29 06:00:00,44.6393,-124.304
137,20181029T174800Z,20181029T192658.125000Z,2018-10-29 18:00:00,44.6393,-124.304
138,20181029T174800Z,20181029T192658.125000Z,2018-10-29 19:00:00,44.6393,-124.304
139,20181029T182400Z,20181029T200558.125000Z,2018-10-29 20:00:00,44.6393,-124.304
140,20181030T025400Z,20181030T043858.125000Z,2018-10-30 03:00:00,44.6393,-124.304
141,20181030T025400Z,20181030T043858.125000Z,2018-10-30 04:00:00,44.6393,-124.304
142,20181030T172700Z,20181030T190558.125000Z,2018-10-30 17:00:00,44.6393,-124.304
143,20181030T172700Z,20181030T190558.125000Z,2018-10-30 18:00:00,44.6393,-124.304
144,20181030T172700Z,20181030T190558.125000Z,2018-10-30 19:00:00,44.6393,-124.304
145,20181031T041500Z,20181031T055958.125000Z,2018-10-31 04:00:00,44.6393,-124.304
146,20181031T041500Z,20181031T055958.125000Z,2018-10-31 05:00:00,44.6393,-124.304
147,20181031T041500Z,20181031T055958.125000Z,2018-10-31 06:00:00,44.6393,-124.304
148,20181101T172100Z,20181101T190258.125000Z,2018-11-01 19:00:00,44.6393,-124.304
149,20181102T184200Z,20181102T202358.125000Z,2018-11-02 19:00:00,44.6393,-124.304
150,20181103T031200Z,20181103T045358.125000Z,2018-11-03 03:00:00,44.6393,-124.304
151,20181103T031200Z,20181103T045358.125000Z,2018-11-03 04:00:00,44.6393,-124.304
152,20181103T031200Z,20181103T045358.125000Z,2018-11-03 05:00:00,44.6393,-124.304
153,20181103T174500Z,20181103T192358.125000Z,2018-11-03 19:00:00,44.6393,-124.304
154,20181103T182100Z,20181103T200258.125000Z,2018-11-03 20:00:00,44.6393,-124.304
155,20181104T025100Z,20181104T043258.125000Z,2018-11-04 03:00:00,44.6393,-124.304
156,20181104T025100Z,20181104T043258.125000Z,2018-11-04 04:00:00,44.6393,-124.304
157,20181105T041200Z,20181105T055358.125000Z,2018-11-05 04:00:00,44.6393,-124.304
158,20181105T041200Z,20181105T055358.125000Z,2018-11-05 05:00:00,44.6393,-124.304
159,20181105T041200Z,20181105T055358.125000Z,2018-11-05 06:00:00,44.6393,-124.304
160,20181105T173900Z,20181105T192058.125000Z,2018-11-05 18:00:00,44.6393,-124.304
161,20181105T173900Z,20181105T192058.125000Z,2018-11-05 19:00:00,44.6393,-124.304
162,20181105T184200Z,20181105T202358.125000Z,2018-11-05 20:00:00,44.6393,-124.304
163,20181106T171800Z,20181106T185958.125000Z,2018-11-06 17:00:00,44.6393,-124.304
164,20181106T171800Z,20181106T185958.125000Z,2018-11-06 18:00:00,44.6393,-124.304
165,20181106T171800Z,20181106T185958.125000Z,2018-11-06 19:00:00,44.6393,-124.304
166,20181107T043600Z,20181107T061758.125000Z,2018-11-07 06:00:00,44.6393,-124.304
167,20181107T183900Z,20181107T201758.125000Z,2018-11-07 19:00:00,44.6393,-124.304
168,20181107T183900Z,20181107T201758.125000Z,2018-11-07 20:00:00,44.6393,-124.304
169,20181108T030900Z,20181108T045058.125000Z,2018-11-08 03:00:00,44.6393,-124.304
170,20181108T030900Z,20181108T045058.125000Z,2018-11-08 04:00:00,44.6393,-124.304
171,20181108T030900Z,20181108T045058.125000Z,2018-11-08 05:00:00,44.6393,-124.304
172,20181108T041200Z,20181108T055658.125000Z,2018-11-08 06:00:00,44.6393,-124.304
173,20181108T173900Z,20181108T192058.125000Z,2018-11-08 19:00:00,44.6393,-124.304
174,20181108T181800Z,20181108T195658.125000Z,2018-11-08 20:00:00,44.6393,-124.304
175,20181109T024800Z,20181109T042658.125000Z,2018-11-09 03:00:00,44.6393,-124.304
176,20181109T024800Z,20181109T042658.125000Z,2018-11-09 04:00:00,44.6393,-124.304
177,20181110T173600Z,20181110T191458.125000Z,2018-11-10 18:00:00,44.6393,-124.304
178,20181110T173600Z,20181110T191458.125000Z,2018-11-10 19:00:00,44.6393,-124.304
179,20181111T030900Z,20181111T045058.125000Z,2018-11-11 03:00:00,44.6393,-124.304
180,20181111T030900Z,20181111T045058.125000Z,2018-11-11 04:00:00,44.6393,-124.304
181,20181111T030900Z,20181111T045058.125000Z,2018-11-11 05:00:00,44.6393,-124.304
182,20181111T171500Z,20181111T185358.125000Z,2018-11-11 17:00:00,44.6393,-124.304
183,20181111T171500Z,20181111T185358.125000Z,2018-11-11 18:00:00,44.6393,-124.304
184,20181111T171500Z,20181111T185358.125000Z,2018-11-11 19:00:00,44.6393,-124.304
185,20181112T043000Z,20181112T061458.125000Z,2018-11-12 05:00:00,44.6393,-124.304
186,20181112T043000Z,20181112T061458.125000Z,2018-11-12 06:00:00,44.6393,-124.304
187,20181112T183300Z,20181112T201458.125000Z,2018-11-12 19:00:00,44.6393,-124.304
188,20181112T183300Z,20181112T201458.125000Z,2018-11-12 20:00:00,44.6393,-124.304
189,20181113T030600Z,20181113T044758.125000Z,2018-11-13 03:00:00,44.6393,-124.304
190,20181113T030600Z,20181113T044758.125000Z,2018-11-13 04:00:00,44.6393,-124.304
191,20181113T040900Z,20181113T055058.125000Z,2018-11-13 05:00:00,44.6393,-124.304
192,20181113T040900Z,20181113T055058.125000Z,2018-11-13 06:00:00,44.6393,-124.304
193,20181113T173600Z,20181113T191758.125000Z,2018-11-13 18:00:00,44.6393,-124.304
194,20181113T173600Z,20181113T191758.125000Z,2018-11-13 19:00:00,44.6393,-124.304
195,20181114T185700Z,20181114T203858.125000Z,2018-11-14 19:00:00,44.6393,-124.304
196,20181114T185700Z,20181114T203858.125000Z,2018-11-14 20:00:00,44.6393,-124.304
197,20181115T032700Z,20181115T050858.125000Z,2018-11-15 05:00:00,44.6393,-124.304
198,20181115T173300Z,20181115T191158.125000Z,2018-11-15 18:00:00,44.6393,-124.304
199,20181115T173300Z,20181115T191158.125000Z,2018-11-15 19:00:00,44.6393,-124.304
200,20181115T183600Z,20181115T201758.125000Z,2018-11-15 20:00:00,44.6393,-124.304
201,20181116T030600Z,20181116T044758.125000Z,2018-11-16 03:00:00,44.6393,-124.304
202,20181116T030600Z,20181116T044758.125000Z,2018-11-16 04:00:00,44.6393,-124.304
203,20181116T171200Z,20181116T185058.125000Z,2018-11-16 17:00:00,44.6393,-124.304
204,20181116T171200Z,20181116T185058.125000Z,2018-11-16 18:00:00,44.6393,-124.304
205,20181116T171200Z,20181116T185058.125000Z,2018-11-16 19:00:00,44.6393,-124.304
206,20181117T042700Z,20181117T060858.125000Z,2018-11-17 04:00:00,44.6393,-124.304
207,20181117T183000Z,20181117T201158.125000Z,2018-11-17 18:00:00,44.6393,-124.304
208,20181117T183000Z,20181117T201158.125000Z,2018-11-17 19:00:00,44.6393,-124.304
209,20181117T183000Z,20181117T201158.125000Z,2018-11-17 20:00:00,44.6393,-124.304
210,20181118T030000Z,20181118T044458.125000Z,2018-11-18 03:00:00,44.6393,-124.304
211,20181118T030000Z,20181118T044458.125000Z,2018-11-18 04:00:00,44.6393,-124.304
212,20181118T040600Z,20181118T054758.125000Z,2018-11-18 05:00:00,44.6393,-124.304
213,20181119T042400Z,20181119T060558.125000Z,2018-11-19 04:00:00,44.6393,-124.304
214,20181119T042400Z,20181119T060558.125000Z,2018-11-19 05:00:00,44.6393,-124.304
215,20181119T042400Z,20181119T060558.125000Z,2018-11-19 06:00:00,44.6393,-124.304
216,20181119T185400Z,20181119T203258.125000Z,2018-11-19 19:00:00,44.6393,-124.304
217,20181119T185400Z,20181119T203258.125000Z,2018-11-19 20:00:00,44.6393,-124.304
218,20181120T032400Z,20181120T050558.125000Z,2018-11-20 03:00:00,44.6393,-124.304
219,20181120T032400Z,20181120T050558.125000Z,2018-11-20 04:00:00,44.6393,-124.304
220,20181120T032400Z,20181120T050558.125000Z,2018-11-20 05:00:00,44.6393,-124.304
221,20181120T172700Z,20181120T190858.125000Z,2018-11-20 17:00:00,44.6393,-124.304
222,20181120T172700Z,20181120T190858.125000Z,2018-11-20 18:00:00,44.6393,-124.304
223,20181120T172700Z,20181120T190858.125000Z,2018-11-20 19:00:00,44.6393,-124.304
224,20181120T183300Z,20181120T201158.125000Z,2018-11-20 20:00:00,44.6393,-124.304
225,20181121T030300Z,20181121T044458.125000Z,2018-11-21 03:00:00,44.6393,-124.304
226,20181121T030300Z,20181121T044458.125000Z,2018-11-21 04:00:00,44.6393,-124.304
227,20181123T025700Z,20181123T043858.125000Z,2018-11-23 03:00:00,44.6393,-124.304
228,20181123T025700Z,20181123T043858.125000Z,2018-11-23 04:00:00,44.6393,-124.304
229,20181124T041800Z,20181124T055958.125000Z,2018-11-24 04:00:00,44.6393,-124.304
230,20181124T041800Z,20181124T055958.125000Z,2018-11-24 05:00:00,44.6393,-124.304
231,20181124T041800Z,20181124T055958.125000Z,2018-11-24 06:00:00,44.6393,-124.304
232,20181124T185100Z,20181124T202958.125000Z,2018-11-24 19:00:00,44.6393,-124.304
233,20181124T185100Z,20181124T202958.125000Z,2018-11-24 20:00:00,44.6393,-124.304
234,20181125T035700Z,20181125T053858.125000Z,2018-11-25 04:00:00,44.6393,-124.304
235,20181125T035700Z,20181125T053858.125000Z,2018-11-25 05:00:00,44.6393,-124.304
236,20181125T172400Z,20181125T190558.125000Z,2018-11-25 17:00:00,44.6393,-124.304
237,20181125T172400Z,20181125T190558.125000Z,2018-11-25 18:00:00,44.6393,-124.304
238,20181125T172400Z,20181125T190558.125000Z,2018-11-25 19:00:00,44.6393,-124.304
239,20181125T183000Z,20181125T200858.125000Z,2018-11-25 20:00:00,44.6393,-124.304
240,20181126T030000Z,20181126T044158.125000Z,2018-11-26 03:00:00,44.6393,-124.304
241,20181126T030000Z,20181126T044158.125000Z,2018-11-26 04:00:00,44.6393,-124.304
242,20181127T031500Z,20181127T045658.125000Z,2018-11-27 03:00:00,44.6393,-124.304
243,20181127T174800Z,20181127T192658.125000Z,2018-11-27 18:00:00,44.6393,-124.304
244,20181127T174800Z,20181127T192658.125000Z,2018-11-27 19:00:00,44.6393,-124.304
245,20181127T182400Z,20181127T200258.125000Z,2018-11-27 20:00:00,44.6393,-124.304
246,20181128T025400Z,20181128T043558.125000Z,2018-11-28 03:00:00,44.6393,-124.304
247,20181128T025400Z,20181128T043558.125000Z,2018-11-28 04:00:00,44.6393,-124.304
248,20181128T172700Z,20181128T190558.125000Z,2018-11-28 18:00:00,44.6393,-124.304
249,20181129T041500Z,20181129T055658.125000Z,2018-11-29 04:00:00,44.6393,-124.304
250,20181129T041500Z,20181129T055658.125000Z,2018-11-29 05:00:00,44.6393,-124.304
251,20181129T041500Z,20181129T055658.125000Z,2018-11-29 06:00:00,44.6393,-124.304
252,20181129T184500Z,20181129T202658.125000Z,2018-11-29 19:00:00,44.6393,-124.304
253,20181129T184500Z,20181129T202658.125000Z,2018-11-29 20:00:00,44.6393,-124.304
254,20181130T031800Z,20181130T045958.125000Z,2018-11-30 03:00:00,44.6393,-124.304
255,20181130T031800Z,20181130T045958.125000Z,2018-11-30 04:00:00,44.6393,-124.304
256,20181130T031800Z,20181130T045958.125000Z,2018-11-30 05:00:00,44.6393,-124.304
257,20181130T172100Z,20181130T190258.125000Z,2018-11-30 17:00:00,44.6393,-124.304
258,20181130T172100Z,20181130T190258.125000Z,2018-11-30 18:00:00,44.6393,-124.304
259,20181201T184200Z,20181201T202058.125000Z,2018-12-01 20:00:00,44.6393,-124.304
260,20181202T031200Z,20181202T045358.125000Z,2018-12-02 03:00:00,44.6393,-124.304
261,20181202T031200Z,20181202T045358.125000Z,2018-12-02 04:00:00,44.6393,-124.304
