,start_sensing_time,stop_sensing_time,datetime_rounded,lat,lon
0,20200817T223900Z,20200818T002058.125000Z,2020-08-18 00:00:00,59.9337,-39.47378
1,20200818T121500Z,20200818T135358.125000Z,2020-08-18 12:00:00,59.9337,-39.47378
2,20200818T121500Z,20200818T135358.125000Z,2020-08-18 13:00:00,59.9337,-39.47378
3,20200818T121500Z,20200818T135358.125000Z,2020-08-18 14:00:00,59.9337,-39.47378
4,20200818T135400Z,20200818T153558.125000Z,2020-08-18 15:00:00,59.9337,-39.47378
5,20200818T203600Z,20200818T221758.125000Z,2020-08-18 21:00:00,59.9337,-39.47378
6,20200818T203600Z,20200818T221758.125000Z,2020-08-18 22:00:00,59.9337,-39.47378
7,20200818T221800Z,20200818T235958.125000Z,2020-08-19 00:00:00,59.9337,-39.47378
8,20200819T133300Z,20200819T151458.125000Z,2020-08-19 14:00:00,59.9337,-39.47378
9,20200819T133300Z,20200819T151458.125000Z,2020-08-19 15:00:00,59.9337,-39.47378
10,20200819T210900Z,20200819T225058.125000Z,2020-08-19 21:00:00,59.9337,-39.47378
11,20200819T210900Z,20200819T225058.125000Z,2020-08-19 22:00:00,59.9337,-39.47378
12,20200820T122700Z,20200820T140558.125000Z,2020-08-20 12:00:00,59.9337,-39.47378
13,20200820T122700Z,20200820T140558.125000Z,2020-08-20 13:00:00,59.9337,-39.47378
14,20200820T122700Z,20200820T140558.125000Z,2020-08-20 14:00:00,59.9337,-39.47378
15,20200820T140600Z,20200820T154758.125000Z,2020-08-20 15:00:00,59.9337,-39.47378
16,20200820T204800Z,20200820T222958.125000Z,2020-08-20 21:00:00,59.9337,-39.47378
17,20200820T204800Z,20200820T222958.125000Z,2020-08-20 22:00:00,59.9337,-39.47378
18,20200820T223000Z,20200821T001158.125000Z,2020-08-20 23:00:00,59.9337,-39.47378
19,20200820T223000Z,20200821T001158.125000Z,2020-08-21 00:00:00,59.9337,-39.47378
20,20200821T113900Z,20200821T131758.125000Z,2020-08-21 12:00:00,59.9337,-39.47378
21,20200821T113900Z,20200821T131758.125000Z,2020-08-21 13:00:00,59.9337,-39.47378
22,20200821T131800Z,20200821T145658.125000Z,2020-08-21 14:00:00,59.9337,-39.47378
